cell_id,container_id,cre_line,depth_um,derivative_order,sigma,theta,kappa,x0,y0,sigma_x,sigma_y,amplitude,dominant_subfield,r_squared,rmse,aic,r2_m0,r2_m1,r2_m2,delta_r2_vs_m0,r2_improvement,n_starts_succeeded,cortex_x_um,cortex_y_um,phi,phi_confidence,theta_hybrid,method
662282954,652842570,Slc17a7-IRES2-Cre,175,0,5.8444450848494425,50.402580615532514,1.4836256056340857,54.89791105482395,25.343660628210085,7.118777881155051,4.798230668250405,0.007010755641439084,OFF,0.6453029208598301,0.0005348062052615697,-6736.111074422454,0.6453029208598301,0.5444151122843888,0.4730286240039717,0.0,2.4258928199571983e-11,16,298.1036842105263,45.76136842105263,,0.0,50.402580615532514,order_class
662284902,652842570,Slc17a7-IRES2-Cre,175,0,6.014838854017722,15.464879181275549,1.65178505361521,42.26315325368923,25.72858509472387,7.730378568134519,4.6800148428606265,0.00029426545804092446,OFF,0.5881753652666282,2.603785207450422e-05,-9444.139469761158,0.5881753652666282,0.4245394408819866,0.4582205680953574,0.0,7.375519306407341e-09,16,384.8754838709677,40.11548387096774,,0.0,15.464879181275549,order_class
662282845,652842570,Slc17a7-IRES2-Cre,175,1,8.29309088207137,11.45539695721152,1.3036705491395828,29.518051525276668,22.4337288225044,9.468917922179003,7.263275164441238,0.0027417875281230755,OFF,0.6323480701670332,0.00022077938268712612,-7528.838574595344,0.33617652872189774,0.6323480701670332,0.5025643313673394,0.29617154144513547,1.449968878297625e-08,16,78.83484375,22.1203125,53.21548682841848,6.428472925958553,53.21548682841848,order_class
662282978,652842570,Slc17a7-IRES2-Cre,175,0,4.616110354053397,13.692122951843384,1.6524368471932558,40.064676416835766,23.864121245493028,5.9338780673627936,3.590986292421265,0.002265043667798113,ON,0.5026950076870431,0.0001848756114160205,-7687.861287458448,0.5026950076870431,0.33706585829619684,0.4563944840298838,0.0,0.006577242511028092,16,98.08127388535031,27.80178343949045,,0.0,13.692122951843384,order_class
662288127,652842570,Slc17a7-IRES2-Cre,175,2,12.281821191095299,179.65765246513305,6.089686058070841,37.47594874118609,25.49868648803617,30.308205431792565,4.976973384633548,-3.8127329823793876e-05,ON,0.4855450685183571,6.918629154147149e-06,-10631.638444735258,0.4816454824533549,0.40988598911357654,0.4855450685183571,0.0038995860650021807,0.0,16,142.8008256880734,142.5002752293578,172.77258488739548,27.366218859922007,179.65765246513305,order_class
662288108,652842570,Slc17a7-IRES2-Cre,175,0,3.8761159465362502,157.21973773942833,1.2107049153152982,44.34988694025215,28.5378708330108,4.264969330127788,3.5227157965383187,0.0022684379517608475,OFF,0.39793610207802177,0.0001930849432276891,-7648.932789597766,0.39793610207802177,0.28985501777398504,0.3537616148908418,0.0,0.0,16,330.964769874477,140.40979079497907,,0.0,157.21973773942833,order_class
662284952,652842570,Slc17a7-IRES2-Cre,175,1,8.564635614173579,4.699318374601177,1.2569648261696673,37.77222870749125,20.631914939096745,9.602193488026705,7.639190284494551,0.00012388617284995196,ON,0.47730212960612206,1.4139387935893532e-05,-9991.225381255925,0.3469274887663817,0.47730212960612206,0.3845707237696846,0.13037464083974037,0.0,16,125.4745945945946,142.54605405405405,60.91318197107941,21.625212762879553,60.91318197107941,order_class
662288155,652842570,Slc17a7-IRES2-Cre,175,0,5.015026671366271,150.6531815057627,1.3574344577437334,50.45735929378578,34.25609121892504,5.84295688572392,4.304411791222554,0.0007012602088655359,OFF,0.6250069003229957,4.82493084943135e-05,-8891.459639557423,0.6250069003229957,0.4100938817093627,0.5164401205709392,0.0,1.0134612604684179e-07,16,384.62666666666667,136.47833333333335,,0.0,150.6531815057627,order_class
662286814,652842570,Slc17a7-IRES2-Cre,175,0,4.230733141148965,154.81491709006883,1.1748377063559432,48.06695860432394,23.89248755144858,4.585688717140768,3.9032529278996706,0.0012747587794631804,OFF,0.6430741117826388,7.153684032468668e-05,-8538.587000530348,0.6430741117826388,0.43147625061588446,0.529285469213647,0.0,0.0025459134425738217,16,189.0401941747573,139.3473786407767,,0.0,154.81491709006883,order_class
662285259,652842570,Slc17a7-IRES2-Cre,175,0,4.517591760046094,169.56821376466087,1.11845874056735,42.896104577938125,18.46780388240452,4.777678991519732,4.271663154151045,0.0015078440137352898,ON,0.723286372427548,7.488269983276135e-05,-8497.630553203488,0.723286372427548,0.5402950497968713,0.5511776514329418,0.0,0.0002779021958450034,16,213.90662576687117,70.7359509202454,,0.0,169.56821376466087,order_class
662282790,652842570,Slc17a7-IRES2-Cre,175,0,4.544294237205706,173.1290110879895,1.3496762482802476,44.01650419252079,24.34544137875983,5.279359618719669,3.9115748131795383,0.0138044284327506,OFF,0.6783553980339907,0.000767462896747145,-6412.488698714063,0.6783553980339907,0.4608392338175967,0.55505519588295,0.0,0.0009100998898667889,16,135.16902127659574,81.88340425531915,,0.0,173.1290110879895,order_class
662284832,652842570,Slc17a7-IRES2-Cre,175,1,10.757065386293577,52.30100257035686,1.3523019176031417,,,12.509231805803067,9.25032468191333,-4.178495541209049e-06,ON,0.3133662429398473,8.469639491473418e-07,-12513.520504746542,0.25686244090700117,0.3133662429398473,0.3033432860141012,0.05650380203284611,6.531100078099872e-05,16,,,108.19009919000159,3.4449996031762598,108.19009919000159,order_class
662287309,652842570,Slc17a7-IRES2-Cre,175,0,8.766083620752372,128.27294946667774,1.2200561751182666,42.86437589620336,22.708239195673883,9.68267874244569,7.936256493687347,0.001450728911537576,ON,0.5564653820770039,0.0001940586625100882,-7644.425654241309,0.5564653820770039,0.5097701967381754,0.47735130513093116,0.0,4.237420936359371e-08,16,155.79352941176472,158.1564705882353,,0.0,128.27294946667774,order_class
662284968,652842570,Slc17a7-IRES2-Cre,175,0,7.168667337785841,167.75539444191867,1.8379515235017767,54.9458519736468,27.1894681975617,9.718639071175033,5.287755932027245,0.00039356477305864434,ON,0.496674973239133,4.941352084113113e-05,-8870.096677104118,0.496674973239133,0.4026943811504464,0.46256629339221556,0.0,0.002434987716167236,16,245.9904255319149,160.5140425531915,,0.0,167.75539444191867,order_class
662282639,652842570,Slc17a7-IRES2-Cre,175,0,3.6353732046516947,32.12555782477036,1.2457525851794524,41.88984039620039,26.615484728402752,4.057559531173139,3.2571150800290263,0.0004927224328559628,OFF,0.35832636449343,4.281896075750046e-05,-8998.442472430152,0.35832636449343,0.2569852487457963,0.19366461876283925,0.0,5.300594185797536e-08,16,186.395625,159.700125,,0.0,32.12555782477036,order_class
662287515,652842570,Slc17a7-IRES2-Cre,175,1,7.795631759213027,60.98650549042753,2.6604322149594,45.93085110095277,29.0324438480032,12.71532354092682,4.779420227070458,-0.00159998829521215,ON,0.46533432774174033,0.00016383840197670317,-7796.10045286989,0.4472860525636674,0.46533432774174033,0.4427003912869951,0.018048275178072948,0.19864519023692617,16,323.4932093023256,162.7660465116279,120.00691222299112,10.178172450863718,120.00691222299112,order_class
662285456,652842570,Slc17a7-IRES2-Cre,175,0,4.008071871665468,177.34586244215083,1.3812260795228766,44.447548944616685,32.32501774543108,4.71050951634167,3.4103826927224272,0.004550513697816511,OFF,0.6064610234157314,0.0002630531512792136,-7371.866387277501,0.6064610234157314,0.37557306476409313,0.5439009849124239,0.0,5.893940890899785e-11,16,340.58424242424246,239.9090909090909,,0.0,177.34586244215083,order_class
662285542,652842570,Slc17a7-IRES2-Cre,175,0,4.994227873204466,174.6212274139232,1.2687358415543657,47.4862402827404,32.83733054213308,5.625407120237996,4.433867899046773,0.035518019418819054,ON,0.7210544186709968,0.0019547161155664913,-5574.809233743789,0.7210544186709968,0.41789653990663267,0.5325971007241727,0.0,2.03883576688213e-11,16,319.3282857142857,231.7937142857143,,0.0,174.6212274139232,order_class
662287593,652842570,Slc17a7-IRES2-Cre,175,0,4.624700421846471,165.86678458435787,1.1100259507013726,41.66631859944894,25.78265636549676,4.872481191419812,4.38952007233806,0.01647146086970071,ON,0.811315848844379,0.0006522490197901112,-6558.235386538513,0.811315848844379,0.5412441671833952,0.5831652181718645,0.0,0.0004913743301868667,16,251.76914285714287,353.2322857142857,,0.0,165.86678458435787,order_class
662280431,652842570,Slc17a7-IRES2-Cre,175,0,3.945407724352543,76.67424690613848,1.2035627073615365,42.86497798308331,27.476015991520487,4.328388672360481,3.5963133834955916,0.0005180622146904858,ON,0.38261961284920154,4.6314060051228697e-05,-8928.138213262131,0.38261961284920154,0.33679769411619076,0.3590998305904297,0.0,2.671089178729602e-07,16,348.9934351145038,163.7702290076336,,0.0,76.67424690613848,order_class
662287426,652842570,Slc17a7-IRES2-Cre,175,0,3.933590076349573,164.54510314441418,1.2477883632355506,,,4.393995068933292,3.521426548280622,0.000604916953360053,OFF,0.3157207983788659,6.241439125474024e-05,-8660.816353367194,0.3157207983788659,0.3084885017840998,0.2585541947897326,0.0,0.1952872800816663,16,,,,0.0,164.54510314441418,order_class
662282829,652842570,Slc17a7-IRES2-Cre,175,0,4.756440700220896,3.474966291081849,1.323201670324107,31.68440515679442,29.616768923624942,5.471357679481131,4.134938613054326,0.0008469177256271313,OFF,0.6149151527538834,5.6544150408644584e-05,-8749.317966414725,0.6149151527538834,0.4218110811569995,0.5059579007028775,0.0,0.00019799452275692797,16,35.19811320754717,371.6479245283018,,0.0,3.474966291081849,order_class
662287710,652842570,Slc17a7-IRES2-Cre,175,1,5.5051341245152505,50.02344592083415,1.3083372085963505,,,6.296913837294623,4.8129135179532705,0.0001351876720616424,OFF,0.3274594472691543,1.3581605667917772e-05,-10027.287607793614,0.20732889773151197,0.3274594472691543,0.24540807046815605,0.12013054953764235,0.11708948146753062,16,,,159.9318924440701,10.211026002271439,159.9318924440701,order_class
662282181,652842570,Slc17a7-IRES2-Cre,175,2,12.626006244399543,106.06593326696881,3.386321882984094,37.37423516457246,25.450559761435255,23.234328123734485,6.861228473431455,-5.630404084074727e-06,ON,0.32686791423352357,1.4071355928043478e-06,-12058.663155233393,0.3198299872231245,0.2687149845730141,0.32686791423352357,0.00703792701039907,0.1782116849593255,16,204.02283870967744,49.955225806451615,170.32002265100962,30.95192306597406,106.06593326696881,order_class
662287053,652842570,Slc17a7-IRES2-Cre,175,1,15.973813231121149,38.18019897603767,4.106330145928734,,,32.36946593117784,7.882821103235186,-1.42948230807645e-05,ON,0.30111791677243394,3.795338004861569e-06,-11169.636428377846,0.2008229693974053,0.30111791677243394,0.27465408600311736,0.10029494737502864,1.3724320836905335e-05,16,,,21.70510395595099,21.307136230994374,21.70510395595099,order_class
662286008,652842570,Slc17a7-IRES2-Cre,175,0,5.076288189662952,8.347658813556393,1.4472269057547256,44.551675816411134,33.12000462699192,6.1068124704230895,4.219664826669596,0.0022112275510075114,ON,0.6349873491973204,0.00015070580892441663,-7870.96209248794,0.6349873491973204,0.41353276313259046,0.5014224945982791,0.0,3.081595645326729e-09,16,353.48458536585366,39.75717073170732,,0.0,8.347658813556393,order_class
662282814,652842570,Slc17a7-IRES2-Cre,175,0,4.762730978647686,168.48861368972484,1.392558121056829,40.18554088101316,28.676994795903788,5.620341650853746,4.035983536966056,0.0003077897540617522,ON,0.36307260329017965,3.445530315873197e-05,-9193.159480518847,0.36307260329017965,0.27358443360857276,0.29413575919254453,0.0,0.0,16,94.78402877697842,98.91971223021584,,0.0,168.48861368972484,order_class
662281616,652842570,Slc17a7-IRES2-Cre,175,2,14.81128194020629,171.20161807804172,4.571501279553516,51.338330014234494,19.76834088939401,31.668104681288693,6.927287721197273,-3.041246150021378e-05,ON,0.4709281637195861,7.011467158757738e-06,-10619.695370996738,0.44442457057079154,0.405261896781986,0.4709281637195861,0.02650359314879458,1.3432992038708846e-06,16,346.51227906976743,118.91916279069768,174.4716093987561,24.01128569851317,171.20161807804172,order_class
662282909,652842570,Slc17a7-IRES2-Cre,175,0,5.313843757835389,164.30961500179544,1.4298643357528735,54.76754978446773,23.034782619126364,6.354131490427922,4.443870185126514,0.0007883772236679467,ON,0.4830254141468925,7.661233265562544e-05,-8477.170234131894,0.4830254141468925,0.34226065203613687,0.43323979586460226,0.0,2.0116361665323268e-07,16,368.5115492957746,125.56352112676056,,0.0,164.30961500179544,order_class
662288170,652842570,Slc17a7-IRES2-Cre,175,0,4.564253736565944,148.7686606039594,1.2082716324310296,45.42531916731272,30.942961451413915,5.017092052398869,4.152288208823154,0.0008398828247343779,ON,0.4450321062508973,7.60372020126615e-05,-8483.921902200613,0.4450321062508973,0.32074367710695284,0.3473533223990948,0.0,0.002633397427350914,16,348.6288,135.41840000000002,,0.0,148.7686606039594,order_class
662288266,652842570,Slc17a7-IRES2-Cre,175,2,23.695517415223595,15.702390643806694,2.0319441230366277,37.60838535296279,32.15710083804519,33.77707801081209,16.623034869843824,-4.5105806878539294e-05,ON,0.370785803319838,1.9197263990496834e-05,-9717.22553946337,0.36209851651614133,0.35555948720116415,0.370785803319838,0.008687286803696681,0.0,16,118.16660869565216,358.28113043478265,168.9677521759998,25.430145816709874,15.702390643806694,order_class
662281128,652842570,Slc17a7-IRES2-Cre,175,0,7.353973437259405,5.080998617026209,1.8410320519255157,40.91640702553261,28.92415424973281,9.978212109611276,5.419901353251928,0.00030345800663267937,ON,0.528443765494975,3.6608072276437255e-05,-9138.856641935457,0.528443765494975,0.4467209168484708,0.489803522712708,0.0,6.760854046605758e-07,16,147.0392125984252,318.676062992126,,0.0,5.080998617026209,order_class
662280370,652842570,Slc17a7-IRES2-Cre,175,0,4.0512830119143555,0.36663427589722647,1.2103363994625542,47.92897189135434,23.299753887792576,4.4570307470682975,3.682472698538544,0.010746285634302799,OFF,0.6387902409170825,0.0005844519463092972,-6656.573050409574,0.6387902409170825,0.38938588105934946,0.5182563745156461,0.0,1.0268701953197734e-06,16,310.7512121212121,192.1242424242424,,0.0,0.36663427589722647,order_class
662286356,652842570,Slc17a7-IRES2-Cre,175,0,5.58049151798632,1.8945717732867564,2.1955964522426834,38.35916065888132,24.838057243829837,8.268918520621868,3.7661376762453838,0.00037609613342665094,ON,0.37228242759631336,4.8037170125769986e-05,-8895.407780324196,0.37228242759631336,0.2715671998661222,0.3432041685586824,0.0,0.0,16,18.39,185.60625,,0.0,1.8945717732867564,order_class
662279659,652842570,Slc17a7-IRES2-Cre,175,0,7.9595182302577,3.3848815922402764,3.310381914900987,46.94957442769875,20.19716029697261,14.481909598716994,4.374694512898868,0.001889887045313456,ON,0.6716915543399227,0.0001814352560248514,-7704.692068876739,0.6716915543399227,0.5889517920348624,0.6376159051105434,0.0,0.005717831215182545,16,268.9319337016575,176.0903867403315,,0.0,3.3848815922402764,order_class
662286886,652842570,Slc17a7-IRES2-Cre,175,2,7.684473616477502,178.16171558251827,4.016720841196423,58.688220466363376,26.389357426617064,15.401036448764897,3.834231219358907,-0.0007151563468049089,ON,0.3693070654052387,0.00011209169141230434,-8136.189240054628,0.36188433793258035,0.318482050975349,0.3693070654052387,0.007422727472658375,0.0,16,359.51352272727274,74.72488636363636,0.3745769455060213,31.91311226128898,178.16171558251827,order_class
