cell_id,container_id,cre_line,depth_um,derivative_order,sigma,theta,kappa,x0,y0,sigma_x,sigma_y,amplitude,dominant_subfield,r_squared,rmse,aic,r2_m0,r2_m1,r2_m2,delta_r2_vs_m0,r2_improvement,n_starts_succeeded,cortex_x_um,cortex_y_um,phi,phi_confidence,theta_hybrid,method,sigma_major,sigma_minor,log_sigma,log_kappa,m_manual,manually_verified,m_final
517407298,511507650,Cux2-CreERT2,175,0,4.930004406314199,168.61661989544726,2.0796457785252995,24.199774508651227,55.10283577414621,7.109548019061898,3.4186341214816687,0.0007386822278926,ON,0.5515212122646043,5.828521402637275e-05,-8722.145255517675,0.5515212122646043,0.4934185755797026,0.5405026073569976,0.0,0.0,16,154.20939130434783,288.05739130434785,,0.0,168.61661989544726,order_class,7.109548019061898,3.4186341214816687,0.6928473074389109,0.7321975804248282,,False,0
517407720,511507650,Cux2-CreERT2,175,2,12.894273915807332,15.91431926216279,4.772978285880557,34.443973148439255,56.29669227967795,28.17030966783481,5.902040189700492,-0.0002993707633575,ON,0.3917200236445477,6.532969237848045e-05,-8619.913270398607,0.3792963557598233,0.3688636336747934,0.3917200236445477,0.0124236678847243,0.0538090688145994,16,162.49867346938777,287.7364285714286,146.84100619376903,28.56596708516279,15.91431926216279,order_class,28.17030966783481,5.902040189700492,1.110396891783267,1.5629704886483486,,False,0
517408235,511507650,Cux2-CreERT2,175,0,7.0856471613736565,87.77665991503359,1.479091933531829,18.95719814859812,51.4757281002182,8.617416949695274,5.82615370575262,0.0003833266598837,OFF,0.3716938115186878,6.151404453234536e-05,-8673.835558388077,0.3716938115186878,0.3622986080210243,0.3613260087416488,0.0,6.681692710230891e-08,16,109.67478260869564,316.56857142857143,,0.0,87.77665991503359,order_class,8.617416949695274,5.82615370575262,0.8503795223009059,0.39142834104758617,,False,0
517407870,511507650,Cux2-CreERT2,175,0,5.844866201842877,15.180021794295971,1.5399330465565335,21.749111858868407,52.111406418181815,7.253130532292237,4.710029795458358,0.0011151453618189,ON,0.4975952650750237,0.0001153033026186,-8110.878260709456,0.4975952650750237,0.3909184997268721,0.1785450701283975,0.0,0.0054447046501552,16,86.65155963302753,368.7646788990826,,0.0,15.180021794295971,order_class,7.253130532292237,4.710029795458358,0.7667745739296106,0.4317389392184265,,False,0
517407692,511507650,Cux2-CreERT2,175,1,10.79144695358119,4.062735784251657,3.22206432811443,27.21909543699348,41.52004382287099,19.37076550061015,6.011911472899125,0.0011172804902117,OFF,0.3413399410772277,0.0001481199675501,-7886.469266813216,0.3366497744862049,0.3413399410772277,0.3107016570938876,0.0046901665910228,0.1125571344108576,16,166.8656557377049,144.98409836065574,175.4144083733194,26.8765244199218,175.4144083733194,order_class,19.37076550061015,6.011911472899125,1.0330796802551756,1.1700222498299764,0.0,True,0
517407858,511507650,Cux2-CreERT2,175,2,8.596934930680039,73.07274547974954,2.151365333120401,17.160335897230603,60.49134267972605,12.609582943388634,5.861200210519028,-0.0004393290021587,ON,0.6232078117862188,4.208952468014052e-05,-9013.837654694578,0.6168617874960631,0.603474068258574,0.6232078117862188,0.0063460242901556,0.5122011589093352,16,107.79194805194804,384.7375324675325,157.35653852935144,39.13222751100647,73.07274547974954,order_class,12.609582943388634,5.861200210519028,0.934343639620244,0.766102679248497,,False,0
517408120,511507650,Cux2-CreERT2,175,0,8.861262904083521,178.1353544976932,2.854601874207553,29.42647850232789,41.8478565052174,14.971606193165446,5.244726533825882,0.0001699209339335,ON,0.4051601214174344,3.1174042954133614e-05,-9282.828590349509,0.4051601214174344,0.4011540159521757,0.3704214682868362,0.0,2.3514709290850533e-08,16,196.9569230769231,375.3092307692308,,0.0,178.1353544976932,order_class,14.971606193165446,5.244726533825882,0.9474956217954876,1.048932384770295,,False,0
517407864,511507650,Cux2-CreERT2,175,0,5.246056871001574,143.03651451071065,1.7071246213212954,22.52072370618264,53.99871962377389,6.854339434673096,4.015137119496241,0.0004544089770397,OFF,0.3984963845916196,5.17937339853435e-05,-8827.9442778685,0.3984963845916196,0.347676735125778,0.3151645161339774,0.0,2.2755352269143717e-08,16,156.871,382.2563333333333,,0.0,143.03651451071065,order_class,6.854339434673096,4.015137119496241,0.7198329943420754,0.5348104471939449,,False,0
517408111,511507650,Cux2-CreERT2,175,0,7.176750476589315,52.145165036213626,1.5952267766388757,19.261854237095136,53.454094845298485,9.064400002671036,5.682201512295087,0.0001597995330912,OFF,0.6456429062568195,1.478839581888766e-05,-9951.01430491958,0.6456429062568195,0.5902353434335864,0.5933521193376385,0.0,5.98723041478344e-07,16,132.71502304147467,369.4036866359447,,0.0,52.145165036213626,order_class,9.064400002671036,5.682201512295087,0.855927846814146,0.4670159058411246,0.0,True,0
517407734,511507650,Cux2-CreERT2,175,0,5.659887004909217,28.734753890055003,1.2332251065684243,24.71348513807241,52.31167395278533,6.285342378584876,5.09667079035918,0.0183206852575601,OFF,0.89229132162223,0.0006351688739666,-6582.011207451585,0.89229132162223,0.6564977713155933,0.7419757575565601,0.0,0.0076733147163546,16,336.80771428571427,376.20142857142855,,0.0,28.734753890055003,order_class,6.285342378584876,5.09667079035918,0.7528077609348688,0.2096327757006797,0.0,True,0
517408114,511507650,Cux2-CreERT2,175,2,7.027317527751193,98.06115183608924,2.113856600407649,24.213170754937984,58.964915878172825,10.217092814916306,4.833389745049867,-0.0046217833978613,ON,0.5005584593006496,0.0004661805474956,-6859.160051875412,0.461952954445176,0.4288828641525652,0.5005584593006496,0.0386055048554735,0.4636193488440199,16,353.78823529411767,370.8635294117647,161.0725614250805,35.60207244797873,98.06115183608924,order_class,10.217092814916306,4.833389745049867,0.8467895774783949,0.7485140518490845,,False,0
517407087,511507650,Cux2-CreERT2,175,1,7.647578936825972,162.6194776652173,1.806291654000064,15.136288493834234,49.30802777329459,10.278219922337945,5.690232748170347,0.0002106877709493,ON,0.3669487238370326,2.6944840632701908e-05,-9413.45997413872,0.3076253911164588,0.3669487238370326,0.3600957517049649,0.0593233327205737,0.2925332268702233,16,69.39242424242424,177.83212121212122,172.09662813355743,5.279063321273632,172.09662813355743,order_class,10.278219922337945,5.690232748170347,0.8835239683832299,0.5912759336508013,0.0,True,0
