cell_id,container_id,cre_line,depth_um,derivative_order,sigma,theta,kappa,x0,y0,sigma_x,sigma_y,amplitude,dominant_subfield,r_squared,rmse,aic,r2_m0,r2_m1,r2_m2,delta_r2_vs_m0,r2_improvement,n_starts_succeeded,cortex_x_um,cortex_y_um,phi,phi_confidence,theta_hybrid,method
701726228,688678764,Slc17a7-IRES2-Cre,205,0,5.292002503296334,156.56422853698308,1.3841120774164275,42.72808580036876,32.32367919341203,6.22595059453086,4.49815495155,0.03552108369481105,OFF,0.7029780171157914,0.0021601694340219195,-5485.26148234233,0.7029780171157914,0.44900074765408227,0.5409380635524332,0.0,0.0,16,136.7475,20.0025,,0.0,156.56422853698308,order_class
701723010,688678764,Slc17a7-IRES2-Cre,205,0,5.811641463199794,29.15445965714914,1.8279467357356651,44.592092893038334,40.6009808144769,7.857431108586986,4.298501129697703,0.0039947451510407295,OFF,0.5654275147745318,0.0003584134944140001,-7094.705610269791,0.5654275147745318,0.4240308479942899,0.46274550527796665,0.0,1.9692469876986252e-11,16,208.7405687203792,174.9824644549763,,0.0,29.15445965714914,order_class
701723039,688678764,Slc17a7-IRES2-Cre,205,1,8.987024815527352,6.826678995067823,2.012296799027875,,,12.748584270539801,6.335339934297239,0.000352438431405143,OFF,0.3963157364168125,4.977979176602462e-05,-8863.479693930318,0.2472333704443661,0.3963157364168125,0.34350552210503105,0.1490823659724464,0.31294828176697265,16,,,34.217971872291116,4.187702744961819,34.217971872291116,order_class
701720637,688678764,Slc17a7-IRES2-Cre,205,0,5.814940880047421,127.22938506927093,1.1557148763137268,40.58094206287879,31.283125137016757,6.251304522929912,5.409036996105043,0.004504447710349182,OFF,0.578319464898352,0.0003938558685152576,-7010.214876263819,0.578319464898352,0.39884759274502823,0.5091527826827984,0.0,1.9787183003217024e-10,16,14.358534031413614,197.34408376963356,,0.0,127.22938506927093,order_class
701724135,688678764,Slc17a7-IRES2-Cre,205,0,6.3080830690871625,153.04239926336192,1.2788250582135008,42.472270903339,37.34104111180682,7.133505042273687,5.57817114738046,0.0015762899528784337,ON,0.5416002034198752,0.00016043180282412418,-7814.926882752014,0.5416002034198752,0.42159733318645565,0.4561253705830244,0.0,0.0041612270693087705,16,296.48751219512195,342.97551219512195,,0.0,153.04239926336192,order_class
701730004,688678764,Slc17a7-IRES2-Cre,205,0,5.568573945687043,178.87562265327074,1.305115186977357,46.62360524960828,34.261185399391586,6.361630092900904,4.874382090085414,0.019874040623813115,OFF,0.6874156871390107,0.0013166350612655391,-5928.8776898421875,0.6874156871390107,0.47649362448102184,0.6046295141673943,0.0,2.313484805172017e-05,16,48.66664122137405,101.3136641221374,,0.0,178.87562265327074,order_class
701731639,688678764,Slc17a7-IRES2-Cre,205,0,7.570257098418383,36.276487782155755,1.4236093384918398,53.76005295488552,34.93494287023351,9.032459921425621,6.344760235272505,0.0017302778796396525,ON,0.35658978437872735,0.0003048553509058828,-7239.723145247811,0.35658978437872735,0.3193762804962268,0.32036017684966356,0.0,0.006892518199426156,16,264.3370212765957,110.33182978723406,,0.0,36.276487782155755,order_class
701729879,688678764,Slc17a7-IRES2-Cre,205,0,5.847173700000385,31.498707806592932,1.6393490052467805,40.0945519778839,36.10902838319018,7.486549599758523,4.566782043236444,0.002448244049603749,OFF,0.5317469020729353,0.0002364941677315678,-7467.229961937391,0.5317469020729353,0.37159401765716016,0.4821526519268786,0.0,5.460153440495219e-09,16,247.68679245283025,357.15537735849057,,0.0,31.498707806592932,order_class
701719883,688678764,Slc17a7-IRES2-Cre,205,1,8.63308692626881,160.69160904549636,1.986597043148642,,,12.168050576570941,6.12507232834963,-0.0004752442863902816,OFF,0.45920054615415373,5.6695567713938636e-05,-8746.921810920001,0.23086958443939742,0.45920054615415373,0.3980732053668812,0.2283309617147563,0.25065019311479453,16,,,8.628146675353168,17.888169342103485,8.628146675353168,order_class
701727263,688678764,Slc17a7-IRES2-Cre,205,2,10.54007739989341,86.28190818171528,1.9294079657186511,38.83639604223262,37.40279979494892,14.640497463483099,7.588077650560502,0.001079716389712406,OFF,0.5826043883260542,0.00014833455095121327,-7885.172158832613,0.5152497315236902,0.44790477693138386,0.5826043883260542,0.06735465680236397,0.22598720938987604,16,159.7128,324.6003428571429,177.5387134238858,28.39235506274474,86.28190818171528,order_class
701721940,688678764,Slc17a7-IRES2-Cre,205,2,8.176530306354907,89.27521774644006,1.433600673303438,42.92597932723764,41.86963420328268,9.790010305048654,6.828966034516143,0.0028306482280242708,OFF,0.5322996010506931,0.0003382557639845473,-7146.570592406644,0.5004057636889918,0.4692101216976067,0.5322996010506931,0.03189383736170126,0.07836376553573676,16,354.8214388489209,314.8562589928057,168.03464838602142,30.651268444843023,89.27521774644006,order_class
701730962,688678764,Slc17a7-IRES2-Cre,205,0,5.095481944746974,13.232250332910866,1.3958958335307678,37.537992050017095,38.18597266963024,6.020211826204784,4.312794466172528,0.004935439659084522,OFF,0.36030163408406124,0.0005932273097016724,-6643.219888101457,0.36030163408406124,0.26025024157291576,0.3402217013827332,0.0,0.0022679523154407466,16,236.6068421052632,315.85894736842107,,0.0,13.232250332910866,order_class
701723119,688678764,Slc17a7-IRES2-Cre,205,2,8.038377096386535,169.0624091452548,2.7890501386202713,47.84333191010381,35.576825028534124,13.424451084679324,4.813269901028144,0.00045387773231974433,OFF,0.4531924138765039,6.25012063772742e-05,-8659.570930637145,0.40666107595104173,0.34945975661079354,0.4531924138765039,0.04653133792546216,2.7911700650751214e-07,16,95.19830357142855,183.34875,158.90323932012274,29.319650729161168,169.0624091452548,order_class
701732025,688678764,Slc17a7-IRES2-Cre,205,0,5.753944278040214,10.848816126907579,1.2701545004329555,38.89725702511571,34.35856765634594,6.48476029777272,5.105489368074727,2.22048630005561e-05,OFF,0.4524890514202483,2.476050444092234e-06,-11552.325863796168,0.4524890514202483,0.3893696868800116,0.3032876456615581,0.0,0.0008067712457927589,16,161.40428571428572,349.23233766233767,,0.0,10.848816126907579,order_class
701723600,688678764,Slc17a7-IRES2-Cre,205,1,9.514304945580427,99.9902075469177,2.862498552261339,,,16.09717645840834,5.623470602523718,0.0014755019062717316,ON,0.37772662596947115,0.00019814148044402063,-7625.770194327331,0.31821914305972177,0.37772662596947115,0.3447308903138635,0.05950748290974939,0.23238192208004693,16,,,98.42453398196285,17.267896198086387,98.42453398196285,order_class
701729980,688678764,Slc17a7-IRES2-Cre,205,0,5.784671721973676,149.71973548750088,1.4228361565346752,38.657093548344434,37.81041556496663,6.900112384797015,4.849548103698935,0.002980397122498019,OFF,0.3895738380150595,0.00038012022797088253,-7042.020577435069,0.3895738380150595,0.3804149301871024,0.3827940419528303,0.0,0.0,16,140.20685714285713,353.0094285714286,,0.0,149.71973548750088,order_class
701730030,688678764,Slc17a7-IRES2-Cre,205,0,5.106440686488407,174.49964783893515,2.010592635193624,31.63141538935037,32.560521738775805,7.240696356928321,3.6012746839844207,0.0006427365044593583,ON,0.33939033397298135,8.124342365523021e-05,-8424.582368973704,0.33939033397298135,0.3144124713286588,0.32675528369542284,0.0,0.001657568746168625,16,26.42391304347826,352.2547826086957,,0.0,174.49964783893515,order_class
701728643,688678764,Slc17a7-IRES2-Cre,205,0,6.596575804176962,166.87800500293065,1.4496196850413752,37.4365674265193,37.80735153456303,7.942287363178948,5.478876594416734,0.00023236033251685672,OFF,0.5322030245800728,2.5138321747107766e-05,-9475.640933526649,0.5322030245800728,0.42856172414738447,0.2989871729415754,0.0,1.0345166945313622e-09,16,147.3130964467005,366.34263959390864,,0.0,166.87800500293065,order_class
701721144,688678764,Slc17a7-IRES2-Cre,205,0,6.128888194012205,176.26222779366208,1.3944539345319915,49.506547747937525,26.700843520122746,7.237420143616573,5.190146454027975,0.016495358702294637,ON,0.5552526166865557,0.0015892412082108742,-5760.27074936287,0.5552526166865557,0.4455246982721027,0.4845782704335003,0.0,0.000317974019271583,16,238.2814847161572,48.08751091703057,,0.0,176.26222779366208,order_class
701727187,688678764,Slc17a7-IRES2-Cre,205,0,5.80241402617568,179.3824593808419,2.152141707068386,34.30314975005989,24.76725046544948,8.512245611696379,3.955244017500886,0.0012710342246533821,OFF,0.5095087068498492,0.0001273864573481614,-8021.583468170849,0.5095087068498492,0.3983325202826836,0.42208750688689933,0.0,3.705122876762612e-05,16,79.68223880597014,228.179104477612,,0.0,179.3824593808419,order_class
701726305,688678764,Slc17a7-IRES2-Cre,205,0,5.288352126781481,177.56890279134376,1.3642979684248353,54.251219591340096,31.269584823429035,6.176962735182909,4.527575997430082,0.005807372977336172,OFF,0.5920335506662574,0.00045070407193798694,-6889.410835875792,0.5920335506662574,0.4018147679222055,0.4497926536962854,0.0,2.62105781523303e-10,16,367.2019565217392,55.48173913043479,,0.0,177.56890279134376,order_class
701723938,688678764,Slc17a7-IRES2-Cre,205,0,6.99606746383371,147.3074775692438,1.1848327313585791,46.459659922791474,31.434830038134745,7.615220981290091,6.427254058518588,0.0012210932458147732,OFF,0.3449209987381052,0.00020517672308713623,-7594.508442169418,0.3449209987381052,0.286970832269158,0.331019467208725,0.0,7.822772207788375e-09,16,165.71064220183487,283.0970642201835,,0.0,147.3074775692438,order_class
701730994,688678764,Slc17a7-IRES2-Cre,205,0,6.14976627009109,10.137936590750172,1.2905126841738221,33.45964264895992,27.576485629751915,6.986179642787294,5.413491652164427,0.0020915411102453044,OFF,0.5537416478024195,0.00020277958452452236,-7605.038299568326,0.5537416478024195,0.42516302912284276,0.4979695449768168,0.0,0.001309242790263232,16,74.05272727272727,279.9215151515152,,0.0,10.137936590750172,order_class
701730639,688678764,Slc17a7-IRES2-Cre,205,2,19.194768894921765,165.40636934414326,11.502602257272226,,,65.09999256646525,5.659588248851032,-0.00038050967452901246,ON,0.309175663629762,0.00012839737975786056,-8014.5009941130465,0.30121851390900845,0.24058300937044097,0.309175663629762,0.007957149720753565,0.0,16,,,0.6660675099887214,32.55327166726186,165.40636934414326,order_class
701720562,688678764,Slc17a7-IRES2-Cre,205,0,5.733492312081625,143.91998168924687,1.30576068670444,47.73193329868178,27.532032908974426,6.551655134000306,5.017500680416242,0.0008111083125706132,ON,0.41590702510460276,9.71093319022043e-05,-8264.747080742636,0.41590702510460276,0.3417390849864146,0.325029282102252,0.0,4.214362451238074e-07,16,242.6837438423645,53.60098522167488,,0.0,143.91998168924687,order_class
701720358,688678764,Slc17a7-IRES2-Cre,205,0,5.793965476052592,179.9358111877384,1.7769570108189596,49.92295966636446,27.140193145752303,7.723503784741839,4.346477566827713,0.0004379084388738491,ON,0.39059230750706775,5.5822430476768715e-05,-8760.827971373063,0.39059230750706775,0.2799880997527717,0.269666836388919,0.0,7.184073026467175e-07,16,204.11969696969692,75.05727272727273,,0.0,179.9358111877384,order_class
701720365,688678764,Slc17a7-IRES2-Cre,205,0,6.253694851448911,171.78747681085454,1.1869595975052194,45.38871340706846,28.960917753137757,6.81325516725975,5.740090211646645,0.00032626633280327574,ON,0.44276972436753026,4.016197996969203e-05,-9055.8404444587,0.44276972436753026,0.3671755894853944,0.4071840934309485,0.0,0.00022986352483822525,16,237.2848453608248,65.70092783505154,,0.0,171.78747681085454,order_class
701720039,688678764,Slc17a7-IRES2-Cre,205,0,6.430999148620121,56.20563638112774,1.3118521682296844,31.56289895730797,40.43979641238276,7.365816592585445,5.614822135428151,0.0006021352711040032,OFF,0.48650540903310935,6.969559623287093e-05,-8561.950587842812,0.48650540903310935,0.32309328196304565,0.4132404345147539,0.0,0.007032776137860242,16,94.648125,263.6765625,,0.0,56.20563638112774,order_class
701728903,688678764,Slc17a7-IRES2-Cre,205,2,8.328341290900305,38.41513883455367,1.1565522375151156,,,8.95655795844404,7.7441879994002285,0.0005180029537656156,OFF,0.35765937862931363,9.016788335053365e-05,-8331.198180225201,0.2579537994305866,0.26942642339260947,0.35765937862931363,0.09970557919872702,0.21914354557816107,16,,,169.48561902467006,34.13374001550418,38.41513883455367,order_class
701731610,688678764,Slc17a7-IRES2-Cre,205,0,5.400302467044428,2.6396140494266622,1.2727461279019987,49.768799811136056,28.4645306257948,6.092407965219085,4.7868210569706005,0.0020717774605721025,ON,0.532420948843628,0.00018521610895905858,-7686.212583270553,0.532420948843628,0.34335526940024097,0.46866107643201405,0.0,5.3290372115100126e-11,16,221.81661971830988,125.33830985915496,,0.0,2.6396140494266622,order_class
701719834,688678764,Slc17a7-IRES2-Cre,205,0,7.100200528602538,124.23934322122216,1.6480750336762522,46.28566613442645,31.20866207295509,9.115051037580415,5.530725756610773,7.987854374197854e-05,ON,0.3734192315517698,1.2790560908975275e-05,-10081.055566901321,0.3734192315517698,0.3368256559705193,0.3452698212132289,0.0,5.723349274178169e-06,16,246.69013698630135,123.0191780821918,,0.0,124.23934322122216,order_class
701732377,688678764,Slc17a7-IRES2-Cre,205,1,9.020634215410192,161.1525857881295,2.249414830741865,39.01482315698944,34.279615297491155,13.529191676087118,6.014538310670399,-0.00010469854383314305,OFF,0.3314089292178062,1.708238061873271e-05,-9821.806846950376,0.32576769283710505,0.3314089292178062,0.32186752925274487,0.005641236380701131,0.06283349918871106,16,117.05607843137255,129.53607843137257,88.19657961075339,4.106347240622112,88.19657961075339,order_class
701722978,688678764,Slc17a7-IRES2-Cre,205,0,5.207691505625638,15.38995689995815,1.3195945099105044,51.10729301725154,26.907582463128666,5.9822629637635565,4.533410012572178,0.010877630170347026,OFF,0.3754926817780907,0.0012922860956141315,-5945.602845863532,0.3754926817780907,0.28826168683632014,0.33834578832110507,0.0,0.0,16,241.35139896373056,167.92632124352332,,0.0,15.38995689995815,order_class
