cell_id,container_id,cre_line,depth_um,derivative_order,sigma,theta,kappa,x0,y0,sigma_x,sigma_y,amplitude,dominant_subfield,r_squared,rmse,aic,r2_m0,r2_m1,r2_m2,delta_r2_vs_m0,r2_improvement,n_starts_succeeded,cortex_x_um,cortex_y_um,phi,phi_confidence,theta_hybrid,method
673033247,661437138,Slc17a7-IRES2-Cre,175,0,5.263253561891459,162.92933918755347,2.061933521805123,51.78968030001849,31.00562001844937,7.557734349979285,3.665362762696081,0.00043770101801486974,ON,0.3901778265761936,5.0919907689676194e-05,-8843.189911025565,0.3901778265761936,0.27523899335699753,0.33494802060240036,0.0,0.020446378632592355,16,203.7718032786885,88.94877049180329,,0.0,162.92933918755347,order_class
673033219,661437138,Slc17a7-IRES2-Cre,175,0,5.685321014262992,161.8797924921147,2.760922375773082,62.36541456183204,33.510237538664015,9.446742768492063,3.4215894120699044,0.00184923668261961,ON,0.39770775165671857,0.0002280807118604044,-7499.686649069525,0.39770775165671857,0.2682395292025621,0.28298410052593626,0.0,0.04701003062342146,16,276.4583561643836,71.28986301369864,,0.0,161.8797924921147,order_class
673033116,661437138,Slc17a7-IRES2-Cre,175,0,10.73543753751227,132.7856621797311,1.4517440952343057,58.951325309298376,29.842953920456026,12.934950871113344,8.90993868242715,0.0002667329657110167,ON,0.450064578331705,5.2588049878439105e-05,-8814.307400778598,0.450064578331705,0.43722375214243736,0.44644130206951027,0.0,4.501458128469693e-07,16,217.5836440677966,29.96389830508475,,0.0,132.7856621797311,order_class
673033518,661437138,Slc17a7-IRES2-Cre,175,0,3.386603269038808,177.51915274999357,2.4188300849685853,63.76708834447469,39.71696547599264,5.2670446995855436,2.177517442137301,0.008847583296549838,ON,0.3963705176001018,0.0005896085352346169,-6648.702359828594,0.3963705176001018,0.3047205830170985,0.36778003542934756,0.0,0.001338103694654369,16,365.9186938775511,184.25510204081635,,0.0,177.51915274999357,order_class
673033511,661437138,Slc17a7-IRES2-Cre,175,0,4.229312958368792,2.097973045366717,1.389811862723332,51.1430478523723,31.77207262851572,4.985948979955147,3.5874992246685786,0.009502165065431395,OFF,0.6259071944901232,0.0005537723397848363,-6704.886177644129,0.6259071944901232,0.38334409793098545,0.5086993275273075,0.0,7.750466934908218e-13,16,227.83754385964912,183.68771929824564,,0.0,2.097973045366717,order_class
673033449,661437138,Slc17a7-IRES2-Cre,175,1,6.1065072010921995,13.614979904979464,1.850030531947815,54.37504824545322,39.34929186522825,8.305816298436293,4.489556337046755,0.003995762073333013,OFF,0.47509560310712706,0.00032674235141557495,-7177.599397961598,0.30169018630775923,0.47509560310712706,0.3810888129773723,0.17340541679936783,0.4049590696407819,16,160.81511811023623,174.6524409448819,5.046248130606671,18.435826406699633,5.046248130606671,order_class
673033014,661437138,Slc17a7-IRES2-Cre,175,0,5.110143689222883,162.92456498785833,1.6643818453958474,68.80423864950626,40.25859663708895,6.592643579830905,3.961016276444031,0.001816396438666483,OFF,0.5330282331632626,0.00015376209673252265,-7852.973162887987,0.5330282331632626,0.43944625478900057,0.45821978377393546,0.0,2.450110114793347e-09,16,260.67333333333335,172.42,,0.0,162.92456498785833,order_class
673031592,661437138,Slc17a7-IRES2-Cre,175,0,7.132127765913618,1.1280575742295014,1.8512134289008775,59.89121160644369,35.54619955296621,9.703923420720532,5.241925792685099,0.0015063713583968242,ON,0.6804921900120295,0.0001281263814296913,-8016.39410991055,0.6804921900120295,0.538635947125573,0.64315846036883,0.0,1.679332872761563e-08,16,307.57257142857145,126.82057142857144,,0.0,1.1280575742295014,order_class
673032254,661437138,Slc17a7-IRES2-Cre,175,0,7.367076947412772,154.11335683116926,1.7417424205534633,47.564768166284686,32.79653757891043,9.722706382880656,5.582172351174136,0.0002897782336712241,ON,0.42521210479896765,4.3096480581527836e-05,-8992.654022221908,0.42521210479896765,0.3653107189906146,0.4106837069714341,0.0,0.01574098832965265,16,225.3177049180328,143.8609836065574,,0.0,154.11335683116926,order_class
673033649,661437138,Slc17a7-IRES2-Cre,175,1,4.1714217782533,133.5799392533824,1.1821358660623937,45.06880938239495,33.25680636713957,4.5354230322498195,3.8366343179798568,-0.030161862533615698,OFF,0.4371310674735813,0.0018250633259182243,-5636.301971701103,0.3611355617302071,0.4371310674735813,0.35538482235877566,0.07599550574337421,0.32607857582191,16,115.4908695652174,331.51413043478266,13.950608330514491,8.517886301059665,13.950608330514491,order_class
