cell_id,container_id,cre_line,depth_um,derivative_order,sigma,theta,kappa,x0,y0,sigma_x,sigma_y,amplitude,dominant_subfield,r_squared,rmse,aic,r2_m0,r2_m1,r2_m2,delta_r2_vs_m0,r2_improvement,n_starts_succeeded,cortex_x_um,cortex_y_um,phi,phi_confidence,theta_hybrid,method
673450012,661732156,Slc17a7-IRES2-Cre,175,0,7.921652744760559,145.94558463954803,1.2728507271558862,44.0945444970976,31.62495494107071,8.937262997981598,7.02145413229359,0.0005205920494957358,ON,0.45968984033862004,7.71698278734082e-05,-8470.673799152843,0.45968984033862004,0.3898303944565825,0.4232378045248395,0.0,0.0,16,312.28644067796614,29.983728813559324,,0.0,145.94558463954803,order_class
673449918,661732156,Slc17a7-IRES2-Cre,175,0,5.6697822357075935,8.99612508275672,1.4250789970262652,45.791244158701765,28.279390644647307,6.768397378841955,4.749489251448991,0.0011999474011775005,ON,0.6975503367158924,7.897886944040354e-05,-8449.911874174953,0.6975503367158924,0.4838660719825534,0.5736344724492937,0.0,0.0022974148748793333,16,268.4169491525424,279.14305084745763,,0.0,8.99612508275672,order_class
673449583,661732156,Slc17a7-IRES2-Cre,175,0,5.926657117274176,2.853241583794869,1.8082178689092159,61.21433067612857,35.035505492117764,7.969575338378643,4.4074198554326784,0.001595463935556238,ON,0.4176547982530946,0.00019641492925268848,-7633.611910765546,0.4176547982530946,0.34235350411885246,0.392395869084081,0.0,8.740183465860696e-09,16,130.63607142857143,263.78625,,0.0,2.853241583794869,order_class
673449981,661732156,Slc17a7-IRES2-Cre,175,0,6.185098560652335,5.7786202232312585,1.1884694104471833,72.72094191996621,25.395297032599508,6.7428054414087875,5.673520397021985,0.0016513781916294727,ON,0.6168147943162219,0.00014133512462262835,-7928.481538668573,0.6168147943162219,0.5049874418535177,0.5116563689723883,0.0,0.00015984267600410718,16,183.8148,286.09360000000004,,0.0,5.7786202232312585,order_class
673449913,661732156,Slc17a7-IRES2-Cre,175,1,7.700649000196238,57.938576953604056,1.226493984706037,58.958370311629736,33.70097437711189,8.528252294011232,6.953358434982672,0.0007802556500661603,ON,0.34860867420066743,0.0001045886310081554,-8198.266229360484,0.33780378434743075,0.34860867420066743,0.2825666603004747,0.010804889853236688,0.33775832186766175,16,58.326081081081085,283.65648648648653,166.25161755998093,16.08277632061207,166.25161755998093,order_class
673449540,661732156,Slc17a7-IRES2-Cre,175,1,6.306132746534265,25.90004628139866,1.8007023243171185,,,8.462215309210288,4.699397115744502,0.00025590989121637497,OFF,0.38525097520312257,2.595941713700761e-05,-9446.842602382007,0.2645845280486906,0.38525097520312257,0.30975390898632427,0.12066644715443198,7.546158621307697e-07,16,,,18.230623003331637,7.089669639033548,18.230623003331637,order_class
673448384,661732156,Slc17a7-IRES2-Cre,175,0,5.6949907079641,109.75997631413561,1.2009853043598708,46.31966175671126,34.669296720890515,6.2411104214885,5.196658442723438,0.0014319760661609922,OFF,0.6982142437473446,9.450044168270271e-05,-8289.147820427681,0.6982142437473446,0.508184719740602,0.5538925765999421,0.0,1.5853537149723707e-08,16,296.8795945945946,163.14121621621624,,0.0,109.75997631413561,order_class
673448003,661732156,Slc17a7-IRES2-Cre,175,0,5.485976384835098,155.88690148782297,1.1058174986923996,54.25110203004939,34.68516019085255,5.768935227405334,5.21689630904462,0.0008826727283722726,ON,0.6470920533635888,6.312993293272117e-05,-8650.602713045977,0.6470920533635888,0.42529902354165683,0.544578587025579,0.0,1.3770972906446133e-07,16,332.52398104265404,176.09516587677726,,0.0,155.88690148782297,order_class
673448310,661732156,Slc17a7-IRES2-Cre,175,2,8.180734015558906,123.96584574429444,3.1232655177528716,,,14.457617335846358,4.62900680511093,-0.0001438460661165148,ON,0.3324264891114852,2.594246184147052e-05,-9447.428012607634,0.2544428610601407,0.23437591085723053,0.3324264891114852,0.07798362805134451,0.11870062827409666,16,,,6.027946303791424,27.384976397659266,123.96584574429444,order_class
673448342,661732156,Slc17a7-IRES2-Cre,175,0,7.054115275697694,166.1902123448629,1.3325942475525285,49.275085184509095,31.709238996006395,8.143132840283245,6.110736899276805,0.0006955016662567025,ON,0.6536988686355607,6.219733108914651e-05,-8663.937827036227,0.6536988686355607,0.5208808185201685,0.5622153633253956,0.0,4.18726484596732e-08,16,199.89614457831328,178.2863855421687,,0.0,166.1902123448629,order_class
